id,title,release_date,vote_average,overview,genre_ids,year,month
966220,Corvo Branco,2022-05-03,7.626,"Depois de sofrer uma tragédia nas mãos de soldados invasores em Donbass, um professor de física ucraniano busca vingança. Ele está de olho em um atirador de elite russo cuja eliminação pode mudar o curso do conflito.","[10752, 28, 18]",2022,5
228205,Uma Longa Jornada,2015-04-09,7.625,"Aos 91 anos, com a saúde debilitada e sozinho no mundo, Ira Levinson (Alan Alda) sofre um acidente de carro e se vê abandonado em um lugar isolado. Ele luta para manter a consciência e passa a ver sua amada esposa Ruth (Oona Chaplin), que faleceu há nove anos. A poucos quilômetros de distância, a bela Sophia Danko (Britt Robertson) conhece o jovem cowboy Luke (Scott Eastwood), que a apresenta a um mundo de aventuras e riscos. De forma inesperada, os dois casais vão ter suas vidas cruzadas.","[18, 10749]",2015,4
16306,Planeta Fantástico,1973-12-01,7.625,"No planeta Ygam vivem humanóides chamados de Oms, que são escravos (ou animais de estimação) dos Draggs, uma raça de gigantes com mais de dez metros de altura, olhos vermelhos e pele azul. O planeta é um lugar indefinido onde os homens parecem insetos aos olhos dos Draggs.","[16, 878]",1973,12
744114,Meu Policial,2022-10-20,7.624,"Uma história de amor proibido e convenções sociais em transformação: um triângulo amoroso, que após quatro décadas volta a se reunir, entre o policial Tom, a professora Marion e o curador de museu Patrick.","[18, 10749]",2022,10
426426,Roma,2018-11-21,7.624,"Na década de 1970, uma jovem trabalhadora doméstica indígena Cleodegaria ""Cleo"" Gutiérrez trabalha para uma família abastada de classe média do bairro de Roma, Cidade do México. À medida que as lutas domésticas e as restrições da hierarquia social se desdobram em meio a um pano de fundo de poderosos terremotos, revoltas estudantis e agitação política, a família luta para permanecer unida enquanto essas forças ameaçam separá-los.",[18],2018,11
329865,A Chegada,2016-11-10,7.623,"Quando seres interplanetários deixam marcas na Terra, a Dra. Louise Banks, uma linguista especialista no assunto, é procurada por militares para traduzir os sinais e desvendar se os alienígenas representam uma ameaça. No entanto, a resposta para todas as perguntas e mistérios coloca em risco  a vida de Louise e a de toda a humanidade.","[18, 878, 9648]",2016,11
293660,Deadpool,2016-02-09,7.623,"Baseado no anti-herói não convencional da Marvel Comics, Deadpool conta a história da origem do ex-agente das Forças Especiais que se tornou o mercenário Wade Wilson. Depois de ser submetido a um desonesto experimento que o deixa com poderes de cura acelerada, Wade adota o alter ego de Deadpool. Armado com suas novas habilidades e um senso de humor negro e distorcido, Deadpool persegue o homem que quase destruiu sua vida.","[28, 12, 35]",2016,2
38251,Mediterrâneo,1991-02-02,7.623,"Durante a II Grande Guerra, com a missão de defender o lugar contra uma possível invasão inimiga, um punhado de soldados é deixado numa pequena ilha do mar da Grécia. Mas, o vilarejo parece abandonado e como não tem nenhum único inimigo a vista os soldados aproveitam o tempo para relaxar um pouco. Porém, a ilha não está deserta e quando os habitantes do local percebem que os soldados italianos são inofensivos, saem de seus esconderijos nas montanhas para dar seqüência a suas pacíficas vidas. Portanto, logo os soldados descobrem que serem deixados para trás em uma paradisíaca ilha grega esquecida por Deus, não é uma coisa tão ruim assim...","[35, 10749, 10752]",1991,2
8832,O Divo,2008-05-28,7.623,"Biografia de um dos personagens mais polêmicos da política italiana, Giulio Andreotti, conhecido como 'Il Divo ou Belzebu'. Desde a restauração da democracia em 1946, o político foi eleito sete vezes. Em entrevistas de líderes mafiosos são reveladas as ligações deste membro da democracia cristã com a máfia. Durante seu governo, políticos inimigos desapareceram, e o ex-primeiro-ministro Aldo Moro foi sequestrado e morto.",[18],2008,5
74308,O Substituto,2011-04-24,7.622,"Henry Barthes (Adrien Brody) é um professor de ensino médio, que apesar de ter o dom nato para se comunicar com os jovens, só dá aulas como substituto, para não criar vinculos com ninguém. Mas quando ele é chamado para lecionar em uma escola pública, se encontra em meio à professores desmotivados e adolescentes violentos e desencantados com a vida, que só querem encontrar um apoio para substituir seus pais negligentes ou ausentes. Sofrendo uma crise familiar, Henry verá três mulheres entrando em sua vida e vai começar a perceber como ele pode fazer a diferença, mesmo que isso venha com um alto custo.",[18],2011,4
29154,O Preço do Desafio,1988-03-11,7.622,"O professor Jaime Escalante tenta educar uma classe de alunos problemáticos em um bairro pobre de Los Angeles. Para motivar os jovens, a maioria de ascendência mexicana como ele, o professor resolve apelar para sua própria herança cultural. Assim, ele evoca latino-americanos famosos por seus feitos para demonstrar a importância do aprendizado na conquista da cidadania. Paulatinamente, a maré vira a seu favor.",[18],1988,3
24160,Quinteto Irreverente,1982-12-22,7.622,"Nesta continuação de Meus Caros Amigos, os velhos companheiros de escola estão no cemitério visitando o túmulo do falecido amigo Giorgio Perozzi (Philippe Noiret). O falido conde Lello Mascetti (Ugo Tognazzi), o Doutor Sassaroli (Adolfo Celi), o arquiteto Rambaldo Melandri (Gastone Moschin) e o dono do restaurante Necchi (Renzo Montagnani) brincam e recordam as grandes façanhas realizadas pelo divertido grupo de amigos. (e 14 - Estimado 14 Anos)",[35],1982,12
10754,Não Matarás,1988-03-11,7.622,"Quando um jovem polonês desempregado, obcecado pela violência, mata friamente um motorista de taxi, um advogado recém-formado é designado para defendê-lo. Kieslowski demonstra através dos três protagonistas a anatomia de um crime e os meandros da justiça de um Estado totalitário.","[80, 18]",1988,3
137,Feitiço do Tempo,1993-02-11,7.622,"Phil, um arrogante meteorologista de um canal de televisão, fica preso em uma espécie de túnel do tempo, condenado a reviver indefinidamente o mesmo dia até que mude suas atitudes.","[10749, 14, 18, 35]",1993,2
534780,Assassinato às Cegas,2018-10-05,7.621,"Ele é um pianista e deficiente visual que, sem querer, acaba no local onde um ex-ator foi morto. As reviravoltas na vida do músico mal começaram.","[80, 9648, 53, 35, 10402]",2018,10
419430,Corra!,2017-02-24,7.6,"Agora que Chris e sua namorada, Rose, chegaram à fase de conhecer os pais no namoro, ela o convida para um fim de semana no interior com Missy e Dean. A princípio, Chris acha que o comportamento excessivamente agradável dos dois como tentativas nervosas de lidar com o relacionamento inter-racial da filha, mas, conforme o fim de semana avança, uma série de descobertas cada vez mais perturbadoras o levam a uma verdade que ele jamais poderia ter imaginado.","[9648, 53, 27]",2017,2
1939,Laura,1944-10-11,7.621,"Baseado em um conto de Vera Caspary, este mistério sobre o assassinato da personagem principal mostra um detetive se apaixonando pelo retrato dessa bela vítima. Ele investiga três suspeitos para tentar solucionar o crime: um jornalista, o noivo de Laura, a vítima, e sua tia.","[18, 9648]",1944,10
207703,Kingsman: Serviço Secreto,2015-01-24,7.62,"Eggsy é um jovem com problemas de disciplina que parece perto de se tornar um criminoso. Determinado dia, ele entra em contato com Harry, que lhe apresenta à agência de espionagem Kingsman. O jovem se une a um time de recrutas em busca de uma vaga na agência. Ao mesmo tempo, Harry tenta impedir a ascensão do vilão Valentine.","[80, 35, 28, 12]",2015,1
10451,Comer Beber Viver,1994-08-03,7.617,"A história de uma tradicional família chinesa composta pelo chef de cozinha Chu e suas três filhas, Jia-Jen, Jia-Chien e Jia-Ning. A vida do grupo gira em torno do habitual jantar de domingo e suas relações amorosas.","[35, 18, 10749]",1994,8
9343,Fitzcarraldo,1982-03-02,7.619,"Brian Sweeney Fitzgerald, Fitzcarraldo, fã do tenor italiano Enrico Caruso, sonha em construir uma casa de ópera na remota cidade de Iquitos, no alto Amazonas.","[18, 12]",1982,3
624932,Dave Chappelle: Sticks & Stones,2019-08-26,7.618,"No palco em Atlanta, Dave Chappelle fala sobre a cultura das armas, a crise dos opioides e a onda de escândalos envolvendo celebridades.",[35],2019,8
19101,A Princesinha,1995-05-10,7.618,"1914, Simla, Índia. Sara Crewe é uma garota inglesa que vivia feliz, apesar de ser órfã de mãe. Quando eclodiu a 1ª Guerra Mundial seu pai, o capitão Crewe, que pertencia ao exército inglês, tem que ir para a guerra. Porém antes vai a Nova York para deixar Sara num luxuoso internato para moças, no qual a mãe dela já estudara e que é administrado agora com mão de ferro pela Srta. Minchin. A Srta. Minchin fica incomodada com a criatividade de Sara, que logo cativa a maioria das garotas. Um dia o Sr. Barrow, o advogado do pai de Sara, chega no colégio para dizer que não haveriam mais pagamentos, pois o pai de Sara tinha morrido em combate. Minchin então faz Sara trabalhar como uma criada, para pagar sua estada ali.","[18, 10751, 14]",1995,5
702,Uma Rua Chamada Pecado,1951-09-18,7.618,"Blanche vai visitar sua irmã grávida e o marido dela, Stanley, que não gosta dela e começa a forçá-la a falar sobre uma propriedade que sabe que foi deixada para as duas. Aos poucos o clima entre Stanley e Blanche vai ficando cada vez mais pesado.","[18, 53]",1951,9
650,Os Donos da Rua,1991-07-12,7.617,"Em 1984, no South Central, bairro de maioria negra de Los Angeles, Reva Devereaux (Angela Bassett), mãe de Tre Styles (Cuba Gooding Jr.), conclui que não tem condições de criar o filho rebelde, mas inteligente. Reva decide entregá-lo aos cuidados do pai, Furious Styles (Laurence Fishburne), que passa ao filho valores éticos e morais em uma região marcada pelo pobreza e violência. Após sete anos Tre faz dois grandes amigos: Ricky Baker (Morris Chestnut) e Doughboy (Ice Cube), mas cada um dos três tem objetivos bem distintos na vida.","[80, 18]",1991,7
583083,A Barraca do Beijo 2,2020-07-24,7.615,"Após o verão mais romântico de sua vida, Elle Evans precisa voltar à realidade enquanto Noah Flynn está em Harvard. No entanto, a distância acaba se provando mais difícil do que se imaginava, quando ela conhece um novo e charmoso amigo e ele se aproxima de uma ""perfeita"" universitária.","[35, 10749]",2020,7
496450,Miraculous: As Aventuras de Ladybug - O Filme,2023-07-05,7.615,"Marinette Dupain-Cheng, de dezesseis anos, está temendo o primeiro dia de aula, onde ela sofre bullying, não tem amigos e não se encaixa, mas seu mundo vira de cabeça para baixo quando ela é escolhida para se tornar a super-heroína Ladybug e ela conhece seu parceiro Cat Noir.","[16, 14, 28, 10749, 10751]",2023,7
1933,Os Outros,2001-08-02,7.615,"Grace Stewart vive em uma casa velha com seus dois filhos e os criados. Uma condição rara das crianças, que são fotossensíveis, faz com que eles vivam na escuridão, algo que complica a rotina diária de todos. Acontece que coisas esquisitas têm acontecido na casa e Grace começa a suspeitar que sua casa é assombrada.","[27, 9648, 53]",2001,8
995,No Tempo das Diligências,1939-03-02,7.615,"Oeste americano, final do século XIX. Uma diligência parte pela natureza selvagem, transportando uma mistura de personagens: um bandido infame, um médico bêbado, uma prostituta, um vendedor de uísque, a esposa de um oficial do Exército, um jogador, um gerente de banco, o xerife local e o motorista. Animosidades, pequenas diferenças e amizades inesperadas vêm à tona. A sorte deles piora quando descobrem que um grupo de invasores apaches, liderado por Gerônimo, está por perto.","[37, 12]",1939,3
803700,As Oito Montanhas,2022-12-21,7.614,"Esta é a história de dois meninos que se tornam grandes amigos aos 11 anos de idade, quando Pietro vai passar férias nos alpes italianos. Uma relação que se prolonga até que a vida os afasta.  Quando Pietro perde o pai e volta aos alpes para descobrir a única herança deixada pelo progenitor: uma casa abandonada na montanha, é a oportunidade de reatar a única amizade significativa e duradoura que teve em toda a sua vida.",[18],2022,12
417261,Para Sempre Minha Garota,2018-01-26,7.614,"Astro do futebol americano, o quarterback Liam (Alex Roe) estava pronto para se casar com Josie (Jessica Rothe), sua namorada da escola, mas acabou deixando-a no altar para seguir carreira de cantor country. Depois de muitos anos, ele retorna à cidade como um cantor famoso.","[10749, 18]",2018,1
39324,"Dragon Ball Z: Gohan e Trunks, os Guerreiros do Futuro",1993-02-24,7.6,"Numa linha do tempo alternativa, Goku morre de uma doença. Todos os Guerreiros Z, exceto Gohan e Trunks são mortos pelos androides 17 e 18, e estes continuam matando os humanos e destruindo cidades. Gohan treina Trunks para ajudar na batalha mortal contra os androides.","[16, 28, 878]",1993,2
14784,Dublê de Anjo,2006-09-09,7.6,"Numa Los Angeles em meio aos anos 20, um dublê sofre um acidente que o leva à um hospital gravemente ferido. Com uma fratura na perna e psicologicamente instável, o homem encontra uma garotinha com o braço quebrado. Ele começa, então, a contar uma delirante história fantástica sobre heróis míticos em um mundo sinistro. Ao passo que a história se desenrola e as emoções dos personagens transcendem, a linha entre realidade e imaginação começa a se partir.","[12, 14, 18]",2006,9
